DATETIME,X,Y,Z
115740939,0.47,0.00,9.42
115740940,0.60,0.09,9.77
115740941,0.75,0.07,9.95
115740941,0.63,0.15,9.63
115740943,0.46,0.08,9.86
115740944,0.53,-0.05,9.66
115740946,0.77,0.10,9.54
115740946,0.79,0.18,9.90
115740948,0.53,0.04,9.86
115740948,0.44,-0.04,9.56
115740950,0.71,0.16,9.79
115740951,0.79,0.15,9.91
115740952,0.67,0.07,9.60
115740952,0.50,0.11,9.65
115740953,0.69,-0.01,9.61
115740955,0.86,0.10,9.55
115740957,0.72,0.07,9.95
115740958,0.45,-0.05,9.81
115740958,0.50,0.01,9.50
115740960,0.79,0.16,9.73
115740961,0.83,0.09,9.94
115740962,0.55,0.07,9.51
115740962,0.52,0.04,9.65
115740964,0.63,-0.03,9.97
115740965,0.70,0.01,9.66
115740966,0.58,0.15,9.83
115740966,0.45,-0.04,9.75
115740969,0.65,-0.03,9.44
115740969,0.88,0.17,9.71
115740971,0.71,0.09,9.92
115740971,0.46,-0.05,9.52
115740973,0.60,0.04,9.62
115740973,0.80,0.07,9.90
115740975,0.76,0.08,9.66
115740975,0.61,0.15,9.54
115740977,0.50,0.06,9.93
115740978,0.70,0.08,9.40
115740979,0.84,0.23,9.70
115740980,0.59,0.08,9.89
115740982,0.41,-0.04,9.54
115740982,0.68,0.11,9.61
115740985,0.85,0.06,9.89
115740985,0.71,0.02,9.67
115740987,0.55,0.05,9.51
115740987,0.53,0.04,9.84
115740989,0.65,-0.02,9.73
115740989,0.76,0.10,9.50
115740991,0.44,0.03,9.87
115740991,0.52,-0.10,9.47
115740993,0.82,0.09,9.54
115740993,0.85,0.12,9.94
115740995,0.57,-0.02,9.60
115740995,0.48,0.06,9.39
115740997,0.62,0.04,9.81
115740997,0.77,0.05,9.79
115740999,0.73,0.09,9.46
115740999,0.64,0.08,9.72
115741002,0.50,-0.02,9.90
115741002,0.88,0.18,9.66
115741004,0.69,0.15,9.97
115741004,0.42,-0.03,9.58
115741006,0.52,0.05,9.50
115741006,0.76,0.16,9.82
115741008,0.78,0.10,9.75
115741008,0.61,0.06,9.52
115741010,0.52,0.06,9.70
115741010,0.57,-0.04,9.87
115741013,0.71,-0.04,9.58
115741013,0.87,0.17,9.62
115741014,0.44,-0.12,9.64
115741014,0.63,0.04,9.48
115741016,0.82,0.15,9.84
115741017,0.65,0.10,9.71
115741018,0.49,0.03,9.46
115741019,0.56,0.05,9.77
115741021,0.67,-0.01,9.89
115741021,0.76,0.07,9.59
115741023,0.69,0.18,9.55
115741023,0.43,0.03,9.87
115741025,0.44,-0.06,9.60
115741025,0.88,0.21,9.89
115741027,0.58,0.04,9.87
115741029,0.44,-0.04,9.55
115741029,0.64,0.07,9.74
115741031,0.77,0.03,9.87
115741031,0.70,0.03,9.52
115741033,0.58,0.12,9.67
115741034,0.51,0.02,9.97
115741036,0.61,-0.02,9.76
115741036,0.91,0.19,9.57
115741037,0.79,0.18,9.87
115741038,0.43,0.03,9.43
115741040,0.72,0.16,9.75
115741040,0.76,0.11,9.92
115741042,0.58,0.09,9.51
115741042,0.54,0.09,9.64
115741044,0.57,0.01,9.90
115741044,0.72,0.03,9.66
115741046,0.83,0.15,9.51
115741046,0.68,0.11,9.84
115741048,0.43,-0.08,9.78
115741048,0.63,-0.04,9.52
115741051,0.75,0.09,9.97
115741051,0.49,0.04,9.52
115741053,0.49,0.03,9.60
115741053,0.75,0.05,9.87
115741055,0.82,0.07,9.65
115741056,0.63,0.12,9.62
115741058,0.50,0.04,9.90
115741058,0.50,-0.08,9.73
115741059,0.74,0.00,9.44
115741060,0.83,0.16,9.77
115741062,0.56,0.13,9.88
115741062,0.61,0.02,9.55
115741064,0.81,0.02,9.50
115741064,0.81,-0.03,9.23
115741066,0.78,-0.04,9.30
115741066,0.66,-0.03,9.88
115741068,0.59,-0.18,9.96
115741068,0.68,-0.02,9.95
115741070,0.64,0.23,10.21
115741070,0.19,0.26,10.12
115741073,0.18,0.26,9.42
115741073,0.55,0.41,9.43
115741074,0.58,0.01,9.68
115741074,0.51,-0.10,9.62
115741076,0.73,-0.11,10.02
115741076,0.86,-0.10,9.90
115741078,0.86,-0.03,9.65
115741081,0.70,0.10,9.92
115741081,0.39,0.01,9.95
115741083,0.51,0.07,9.58
115741083,0.77,0.26,9.60
115741085,0.72,0.28,9.86
115741085,0.37,0.07,9.64
115741087,0.73,0.03,9.86
115741087,0.83,-0.01,9.72
115741089,0.67,0.02,9.45
115741089,0.57,0.05,9.79
115741091,0.55,-0.06,9.89
115741091,0.74,-0.02,9.52
115741093,0.85,0.18,9.58
115741093,0.65,0.11,9.80
115741095,0.40,-0.01,9.53
115741095,0.55,0.03,9.48
115741097,0.73,0.08,9.72
115741097,0.53,0.06,9.43
115741099,0.46,0.07,9.74
115741099,0.62,-0.01,9.86
115741102,0.77,0.00,9.56
115741102,0.74,0.13,9.58
115741104,0.48,0.03,9.99
115741104,0.45,-0.05,9.57
115741106,0.70,0.11,9.51
115741106,0.86,0.19,9.90
115741108,0.61,0.05,9.83
115741109,0.45,-0.03,9.50
115741110,0.77,0.04,9.95
115741110,0.83,0.03,9.55
115741112,0.62,0.09,9.64
115741113,0.46,-0.04,9.94
115741114,0.57,-0.04,9.65
115741115,0.79,0.14,9.55
115741117,0.80,0.21,9.85
115741117,0.46,0.07,9.70
115741120,0.39,0.02,9.46
115741120,0.65,0.13,9.69
115741122,0.59,0.02,9.47
115741122,0.55,0.08,9.57
115741124,0.57,0.04,9.89
115741124,0.72,-0.04,9.63
115741126,0.80,0.07,9.60
115741126,0.65,0.12,9.87
115741128,0.45,-0.06,9.69
115741128,0.57,-0.05,9.44
115741130,0.87,0.10,9.75
115741130,0.77,0.13,9.84
115741131,0.48,0.00,9.57
115741133,0.66,0.06,9.96
115741134,0.84,0.05,9.65
115741135,0.79,0.12,9.54
115741137,0.57,0.06,9.90
115741137,0.46,-0.03,9.80
115741139,0.69,0.00,9.62
115741139,0.89,0.23,9.86
115741141,0.69,0.11,9.96
115741141,0.48,-0.04,9.52
115741143,0.61,0.07,9.59
115741143,0.82,0.10,9.96
115741145,0.59,0.11,9.51
115741145,0.48,0.06,9.84
115741147,0.56,-0.03,9.76
115741147,0.76,0.08,9.48
115741150,0.87,0.21,9.80
115741150,0.55,0.02,9.86
115741152,0.38,-0.07,9.47
115741154,0.74,0.06,9.57
115741154,0.87,0.14,9.91
115741156,0.64,0.10,9.65
115741156,0.56,0.08,9.54
115741158,0.61,0.04,9.79
115741158,0.77,0.08,9.52
115741160,0.68,0.17,9.86
115741160,0.49,-0.00,9.94
115741162,0.46,-0.06,9.53
115741162,0.75,0.12,9.58
115741164,0.77,0.15,9.92
115741164,0.48,0.06,9.60
115741166,0.45,0.02,9.52
115741166,0.73,0.09,9.90
115741168,0.80,0.06,9.81
115741168,0.73,0.05,9.50
115741171,0.40,-0.02,9.86
115741171,0.65,0.00,9.47
115741173,0.87,0.21,9.65
115741173,0.70,0.12,9.90
115741175,0.40,-0.06,9.59
115741175,0.53,0.03,9.53
115741177,0.83,0.13,9.89
115741177,0.74,0.04,9.71
115741179,0.55,0.06,9.45
115741179,0.53,0.04,9.72
115741181,0.55,-0.03,9.83
115741181,0.84,0.18,9.67
115741184,0.54,0.05,10.00
115741184,0.42,-0.10,9.68
115741186,0.65,0.05,9.58
115741186,0.83,0.16,9.86
115741188,0.65,0.10,9.74
115741188,0.46,0.06,9.55
115741190,0.56,0.04,9.82
115741190,0.73,-0.02,9.85
115741192,0.80,0.08,9.53
115741192,0.66,0.12,9.63
115741194,0.47,-0.07,9.63
115741194,0.77,0.10,9.48
115741197,0.83,0.22,9.88
115741197,0.50,0.02,9.75
115741199,0.35,-0.06,9.50
115741199,0.66,0.09,9.75
115741201,0.84,0.02,9.84
115741202,0.69,0.08,9.47
115741203,0.54,0.13,9.67
115741203,0.52,0.03,10.01
115741205,0.65,0.03,9.68
115741206,0.67,0.14,9.84
115741207,0.47,0.04,9.76
115741208,0.50,0.00,9.54
115741210,0.80,0.12,9.80
115741210,0.85,0.13,9.84
115741211,0.56,0.08,9.59
115741212,0.48,0.03,9.61
115741214,0.55,0.04,9.81
115741214,0.74,0.06,9.62
115741217,0.85,0.18,9.55
115741217,0.59,0.10,9.78
115741219,0.61,0.00,9.66
115741219,0.89,0.06,9.79
115741221,0.69,0.11,9.79
115741221,0.43,0.04,9.64
115741223,0.47,0.02,9.73
115741223,0.68,0.06,9.72
115741225,0.79,0.13,9.78
115741226,0.66,0.07,9.77
115741227,0.50,-0.03,9.68
115741228,0.53,0.01,9.71
115741230,0.71,0.08,9.71
115741230,0.79,0.19,9.72
115741231,0.44,-0.02,9.75
115741232,0.64,-0.00,9.78
115741234,0.83,0.08,9.70
115741234,0.77,0.14,9.73
115741236,0.56,0.05,9.72
115741236,0.48,0.00,9.68
115741238,0.69,0.01,9.75
115741238,0.82,0.10,9.70
115741240,0.66,0.13,9.79
115741240,0.49,0.03,9.69
115741242,0.52,0.01,9.59
115741243,0.79,0.14,9.66
115741244,0.62,0.15,9.70
115741245,0.43,0.02,9.71
115741247,0.48,0.00,9.66
115741247,0.78,0.13,9.65
115741249,0.77,0.14,9.68
115741249,0.53,0.03,9.68
115741250,0.48,-0.07,9.70
115741251,0.66,0.00,9.66
115741252,0.85,0.14,9.68
115741253,0.74,0.14,9.79
115741255,0.50,0.07,9.72
115741255,0.70,0.11,9.77
115741258,0.79,0.15,9.68
115741258,0.66,0.12,9.61
115741260,0.46,0.02,9.70
115741260,0.46,0.02,9.66
115741262,0.74,0.12,9.69
115741262,0.80,0.14,9.76
115741264,0.57,0.11,9.78
115741264,0.46,0.01,9.78
115741266,0.57,0.03,9.71
115741266,0.79,0.11,9.67
115741268,0.52,0.08,9.73
115741268,0.51,0.01,9.72
115741270,0.66,0.03,9.75
115741270,0.79,0.15,9.78
115741272,0.66,0.11,9.70
115741272,0.48,0.03,9.63
115741275,0.50,-0.01,9.58
115741277,0.72,0.11,9.69
115741277,0.84,0.11,9.71
115741279,0.60,0.14,9.73
115741279,0.48,-0.00,9.73
115741281,0.79,0.13,9.68
115741281,0.79,0.16,9.63
115741283,0.55,0.07,9.73
115741283,0.40,-0.01,9.72
115741285,0.59,0.04,9.67
115741285,0.79,0.10,9.76
115741287,0.72,0.11,9.77
115741287,0.46,0.08,9.71
115741289,0.49,0.03,9.77
115741289,0.71,0.06,9.74
115741291,0.83,0.11,9.67
115741291,0.48,-0.02,9.62
115741293,0.53,0.00,9.71
115741294,0.78,0.04,9.68
115741296,0.83,0.11,9.57
115741296,0.57,0.08,9.63
115741297,0.46,0.07,9.72
115741299,0.63,0.01,9.70
115741301,0.87,0.11,9.64
115741301,0.79,0.12,9.73
115741303,0.53,0.01,9.74
115741303,0.51,-0.00,9.73
115741305,0.82,0.05,9.76
115741305,0.71,0.08,9.69
115741307,0.50,0.05,9.70
115741307,0.52,0.02,9.71
115741309,0.71,0.05,9.70
115741309,0.86,0.13,9.72
115741311,0.59,0.11,9.68
115741312,0.42,0.03,9.70
115741313,0.56,0.06,9.76
115741313,0.76,0.11,9.65
115741315,0.79,0.14,9.68
115741315,0.53,0.08,9.79
115741317,0.68,-0.01,9.73
115741317,0.86,0.09,9.74
115741320,0.73,0.16,9.74
115741320,0.55,0.07,9.72
115741322,0.57,-0.06,9.60
115741322,0.73,0.05,9.63
115741324,0.83,0.14,9.65
115741324,0.66,0.13,9.65
115741326,0.46,0.02,9.65
115741326,0.55,0.03,9.76
115741328,0.73,0.10,9.75
115741328,0.61,0.03,9.72
115741330,0.46,-0.01,9.80
115741331,0.56,-0.02,9.72
115741333,0.80,0.06,9.72
115741333,0.80,0.11,9.79
115741335,0.51,-0.01,9.75
115741335,0.49,-0.04,9.80
115741336,0.68,-0.01,9.68
115741336,0.86,0.11,9.71
115741339,0.75,0.11,9.74
115741339,0.48,0.02,9.72
115741341,0.74,0.10,9.72
115741341,0.84,0.15,9.75
115741343,0.66,0.14,9.69
115741343,0.52,0.03,9.66
115741345,0.60,0.06,9.68
115741345,0.83,0.07,9.73
115741347,0.85,0.11,9.79
115741348,0.59,0.07,9.75
115741350,0.49,0.03,9.73
115741350,0.62,0.01,9.66
115741353,0.78,0.11,9.63
115741353,0.50,0.00,9.69
115741355,0.49,-0.06,9.64
115741355,0.62,0.04,9.69
115741357,0.78,0.14,9.67
115741357,0.67,0.11,9.73
115741359,0.48,0.06,9.61
115741359,0.56,0.03,9.55
115741361,0.75,0.07,9.71
115741361,0.78,0.07,9.72
115741363,0.58,0.06,9.84
115741363,0.46,-0.02,9.71
115741365,0.77,0.11,9.61
115741365,0.74,0.14,9.68
115741367,0.55,0.06,9.73
115741367,0.49,0.03,9.73
115741369,0.64,0.05,9.70
115741369,0.76,0.11,9.72
115741372,0.72,0.12,9.76
115741372,0.51,0.08,9.70
115741374,0.47,0.01,9.73
115741374,0.70,0.12,9.77
115741376,0.75,0.12,9.67
115741376,0.37,0.02,9.66
115741378,0.56,0.00,9.74
115741378,0.84,0.10,9.67
115741380,0.80,0.12,9.64
115741381,0.57,0.10,9.73
115741382,0.44,0.03,9.66
115741383,0.64,0.03,9.54
115741385,0.80,0.13,9.60
115741385,0.78,0.10,9.70
115741387,0.46,0.04,9.77
115741387,0.45,0.04,9.75
115741389,0.68,0.06,9.67
115741389,0.68,0.09,9.73
115741392,0.52,0.05,9.76
115741392,0.55,0.04,9.74
115741394,0.79,0.09,9.71
115741394,0.78,0.21,9.73
115741396,0.59,0.13,9.74
115741396,0.42,0.02,9.74
115741398,0.59,0.01,9.67
115741398,0.81,0.04,9.69
115741400,0.77,0.13,9.67
115741400,0.55,0.13,9.59
115741402,0.67,0.04,9.68
115741402,0.91,0.08,9.61
115741405,0.75,0.11,9.70
115741405,0.49,0.01,9.67
115741407,0.48,-0.03,9.62
115741407,0.73,0.03,9.67
115741409,0.84,0.12,9.75
115741409,0.66,0.16,9.74
115741411,0.47,0.02,9.73
115741411,0.54,-0.01,9.71
115741413,0.77,0.11,9.70
115741413,0.59,0.14,9.74
115741415,0.51,0.04,9.74
115741417,0.65,-0.01,9.69
115741417,0.80,0.02,9.61
115741419,0.75,0.02,9.70
115741419,0.50,0.02,9.74
115741422,0.43,0.00,9.67
115741422,0.74,0.04,9.63
115741424,0.83,0.12,9.73
115741424,0.72,0.09,9.74
115741425,0.49,-0.04,9.76
115741425,0.79,-0.00,9.68
115741427,0.77,0.11,9.71
115741428,0.57,0.12,9.65
115741429,0.40,0.02,9.68
115741429,0.59,-0.00,9.69
115741432,0.75,0.05,9.61
115741432,0.80,0.12,9.64
115741434,0.60,0.07,9.75
115741434,0.52,0.04,9.81
115741436,0.69,0.03,9.72
115741436,0.83,0.16,9.68
115741438,0.51,0.07,9.71
115741438,0.48,-0.03,9.68
115741441,0.70,-0.01,9.67
115741441,0.79,0.11,9.77
115741443,0.70,0.12,9.81
115741444,0.53,0.04,9.69
115741445,0.57,-0.01,9.67
115741445,0.80,0.07,9.73
115741447,0.82,0.17,9.73
115741447,0.59,0.08,9.77
115741450,0.47,-0.03,9.68
115741450,0.81,0.06,9.58
115741452,0.73,0.17,9.67
115741452,0.50,0.07,9.78
115741454,0.43,0.02,9.75
115741454,0.65,0.06,9.74
115741456,0.81,0.14,9.68
115741456,0.71,0.13,9.68
115741458,0.57,0.03,9.76
115741458,0.52,-0.01,9.66
115741460,0.71,0.03,9.64
115741460,0.83,0.11,9.67
115741462,0.65,0.07,9.68
115741462,0.57,-0.02,9.77
115741464,0.74,0.06,9.75
115741466,0.78,0.15,9.71
115741467,0.54,0.17,9.68
115741468,0.48,0.01,9.70
115741469,0.67,0.03,9.73
115741469,0.85,0.10,9.79
115741471,0.78,0.07,9.66
115741472,0.56,0.08,9.56
115741474,0.45,0.01,9.67
115741474,0.73,-0.01,9.65
115741475,0.68,0.10,9.70
115741476,0.51,-0.02,9.69
115741477,0.49,-0.04,9.62
115741477,0.76,0.03,9.67
115741480,0.81,0.13,9.65
115741480,0.63,0.14,9.71
115741482,0.45,0.06,9.76
115741482,0.54,0.02,9.80
115741485,0.82,0.09,9.75
115741485,0.72,0.11,9.70
115741486,0.52,0.08,9.72
115741486,0.66,0.05,9.67
115741489,0.85,0.13,9.71
115741489,0.79,0.13,9.81
115741491,0.50,0.06,9.73
115741491,0.49,0.02,9.66
115741493,0.69,0.04,9.64
115741493,0.82,0.09,9.71
115741495,0.64,0.10,9.78
115741495,0.51,0.00,9.75
115741497,0.63,-0.03,9.83
115741497,0.78,0.07,9.83
115741499,0.57,0.07,9.69
115741499,0.48,0.03,9.62
115741501,0.67,-0.00,9.77
115741501,0.82,0.07,9.62
115741504,0.74,0.11,9.62
115741504,0.50,0.05,9.76
115741506,0.49,-0.01,9.70
115741506,0.68,0.00,9.67
115741508,0.81,0.09,9.69
115741508,0.68,0.13,9.72
115741510,0.50,0.06,9.71
115741510,0.72,0.09,9.70
115741512,0.79,0.11,9.76
115741512,0.58,0.08,9.77
115741514,0.49,0.02,9.73
115741514,0.58,0.07,9.59
115741516,0.80,0.13,9.67
115741516,0.78,0.16,9.77
115741518,0.53,0.05,9.73
115741518,0.47,0.03,9.72
115741521,0.59,0.08,9.69
115741521,0.81,0.07,9.64
115741523,0.78,0.11,9.74
115741524,0.49,-0.01,9.64
115741525,0.73,0.02,9.67
115741527,0.83,0.06,9.63
115741527,0.64,0.06,9.69
115741529,0.42,-0.02,9.79
115741529,0.53,-0.03,9.70
115741531,0.75,0.06,9.68
115741531,0.77,0.16,9.73
115741534,0.51,0.11,9.71
115741534,0.43,0.00,9.62
115741536,0.64,-0.02,9.69
115741536,0.74,0.10,9.67
115741538,0.49,0.06,9.68
115741538,0.50,0.03,9.70
115741540,0.68,0.07,9.76
115741540,0.81,0.13,9.77
115741542,0.68,0.12,9.70
115741542,0.54,0.00,9.73
115741544,0.55,-0.02,9.77
115741544,0.72,0.03,9.71
115741546,0.84,0.09,9.70
115741546,0.62,0.10,9.73
115741548,0.57,0.04,9.68
115741549,0.75,0.07,9.71
115741550,0.75,0.08,9.74
115741551,0.52,-0.00,9.78
115741553,0.52,-0.06,9.71
115741553,0.67,0.06,9.76
115741556,0.87,0.08,9.79
115741556,0.74,0.11,9.77
115741558,0.53,0.05,9.75
115741558,0.57,-0.01,9.73
115741560,0.69,0.03,9.68
115741560,0.62,0.13,9.70
115741562,0.45,0.03,9.66
115741562,0.57,0.01,9.66
115741564,0.85,0.07,9.60
115741564,0.81,0.13,9.70
115741566,0.55,0.06,9.80
115741566,0.47,-0.02,9.75
115741568,0.59,-0.05,9.71
115741568,0.84,0.12,9.69
115741570,0.82,0.12,9.73
115741570,0.51,0.06,9.67
115741573,0.65,0.06,9.71
115741573,0.76,0.11,9.80
115741575,0.67,0.09,9.81
115741575,0.46,0.04,9.76
115741577,0.52,0.01,9.73
115741577,0.77,0.10,9.76
115741579,0.84,0.10,9.72
115741579,0.62,0.07,9.63
115741581,0.40,-0.01,9.67
115741581,0.57,0.03,9.74
115741583,0.82,0.14,9.64
115741583,0.55,0.08,9.64
115741586,0.47,0.03,9.65
115741586,0.64,0.00,9.63
115741588,0.86,0.05,9.73
115741588,0.72,0.09,9.71
115741590,0.50,0.03,9.75
115741590,0.49,-0.01,9.72
115741592,0.70,0.04,9.68
115741592,0.85,0.13,9.68
115741594,0.64,0.10,9.70
115741594,0.45,-0.04,9.71
115741596,0.51,-0.04,9.70
115741596,0.77,0.13,9.68
115741598,0.58,0.11,9.70
115741599,0.40,-0.03,9.78
115741600,0.59,-0.01,9.73
115741600,0.76,0.14,9.77
115741602,0.72,0.15,9.74
115741602,0.57,0.09,9.68
115741604,0.50,0.03,9.66
115741604,0.67,0.05,9.67
115741607,0.82,0.15,9.58
115741608,0.68,0.12,9.65
115741609,0.55,-0.04,9.57
115741611,0.77,0.07,9.63
115741612,0.82,0.14,9.71
115741613,0.64,0.04,9.66
115741613,0.47,0.02,9.56
115741615,0.57,0.05,9.67
115741615,0.80,0.14,9.72
115741617,0.79,0.13,9.67
115741617,0.54,0.06,9.71
115741619,0.46,0.03,9.72
115741620,0.61,0.04,9.65
115741622,0.72,0.20,9.81
115741622,0.53,0.09,9.72
115741624,0.47,-0.05,9.66
115741624,0.71,0.01,9.68
115741626,0.85,0.08,9.65
115741626,0.70,0.07,9.68
115741628,0.47,0.05,9.77
115741628,0.55,0.03,9.69
115741630,0.79,0.09,9.67
115741630,0.82,0.16,9.66
115741632,0.62,0.15,9.69
115741632,0.62,-0.01,9.65
115741635,0.80,0.03,9.71
115741635,0.77,0.11,9.71
115741637,0.46,0.04,9.69
115741637,0.38,-0.06,9.75
115741639,0.62,0.01,9.72
115741639,0.80,0.09,9.76
115741641,0.69,0.11,9.71
115741641,0.50,0.04,9.67
115741643,0.49,-0.03,9.62
115741643,0.75,0.00,9.69
115741646,0.62,0.08,9.72
115741646,0.48,-0.01,9.63
115741648,0.53,-0.04,9.74
115741648,0.72,0.03,9.77
115741650,0.79,0.18,9.73
115741650,0.57,0.07,9.64
115741652,0.50,-0.04,9.67
115741653,0.64,0.03,9.61
115741655,0.78,0.06,9.67
115741655,0.74,0.15,9.68
115741657,0.54,0.12,9.64
115741657,0.69,0.04,9.78
115741659,0.77,0.10,9.75
115741659,0.69,0.11,9.75
115741661,0.44,0.04,9.72
115741661,0.52,0.00,9.64
115741663,0.79,0.05,9.68
115741663,0.82,0.15,9.71
115741665,0.62,0.07,9.75
115741666,0.45,-0.08,9.69
115741668,0.61,-0.07,9.70
115741668,0.80,0.13,9.76
115741670,0.57,-0.00,9.64
115741670,0.48,-0.04,9.66
115741671,0.66,0.04,9.71
115741672,0.78,0.11,9.73
115741674,0.75,0.12,9.69
115741674,0.52,0.04,9.70
115741676,0.52,-0.01,9.62
115741676,0.72,0.02,9.65
115741678,0.83,0.15,9.72
115741678,0.64,0.13,9.75
115741680,0.42,0.00,9.73
115741680,0.79,0.08,9.71
115741682,0.76,0.11,9.80
115741682,0.61,0.04,9.70
115741684,0.48,-0.03,9.65
115741684,0.70,-0.00,9.69
115741686,0.80,0.09,9.73
115741686,0.69,0.15,9.65
115741689,0.49,0.10,9.75
115741690,0.53,0.04,9.73
115741691,0.70,0.05,9.78
115741692,0.81,0.13,9.80
115741694,0.42,0.07,9.62
115741694,0.51,0.04,9.70
115741696,0.77,0.06,9.69
115741696,0.88,0.11,9.71
115741698,0.66,0.11,9.72
115741698,0.49,0.02,9.72
115741700,0.61,0.08,9.74
115741700,0.75,0.11,9.70
115741702,0.74,0.09,9.71
115741702,0.53,0.05,9.67
115741704,0.46,0.01,9.72
115741704,0.63,-0.01,9.79
115741706,0.78,0.09,9.73
115741706,0.45,0.01,9.78
115741708,0.48,-0.02,9.74
115741710,0.76,-0.01,9.70
115741710,0.83,0.04,9.66
115741712,0.67,0.06,9.68
115741712,0.45,-0.01,9.71
115741714,0.55,-0.01,9.72
115741714,0.81,0.08,9.78
115741716,0.78,0.13,9.74
115741716,0.46,-0.01,9.65
115741719,0.62,0.00,9.66
115741719,0.82,0.09,9.62
115741721,0.72,0.12,9.65
115741721,0.50,0.11,9.71
115741723,0.47,0.05,9.69
115741724,0.64,0.01,9.65
115741725,0.79,0.11,9.65
115741725,0.67,0.13,9.69
115741727,0.45,0.06,9.70
115741727,0.54,-0.03,9.65
115741729,0.83,0.13,9.71
115741729,0.62,0.04,9.84
115741732,0.48,0.03,9.73
115741732,0.58,-0.01,9.70
115741734,0.73,0.09,9.74
115741734,0.75,0.12,9.72
115741736,0.55,0.02,9.73
115741736,0.46,-0.06,9.78
115741738,0.66,-0.02,9.72
115741738,0.79,0.09,9.70
115741740,0.70,0.12,9.70
115741740,0.52,0.03,9.71
115741742,0.75,0.06,9.74
115741742,0.84,0.10,9.70
115741745,0.70,0.14,9.73
115741745,0.47,0.08,9.83
115741747,0.53,0.06,9.75
115741747,0.79,0.11,9.76
115741749,0.80,0.13,9.71
115741749,0.57,0.13,9.77
115741751,0.48,0.02,9.71
115741751,0.58,-0.02,9.63
115741753,0.76,0.03,9.67
115741753,0.54,0.10,9.78
115741756,0.46,-0.01,9.73
115741756,0.64,-0.01,9.70
115741758,0.79,0.10,9.67
115741758,0.74,0.07,9.72
115741760,0.49,0.02,9.70
115741760,0.52,0.01,9.69
115741762,0.80,0.04,9.65
115741762,0.78,0.11,9.69
115741764,0.69,0.10,9.65
115741765,0.45,0.01,9.72
115741767,0.78,0.05,9.77
115741767,0.77,0.11,9.66
115741769,0.52,0.05,9.73
115741769,0.41,-0.06,9.78
115741771,0.59,0.04,9.75
115741771,0.81,0.07,9.82
115741772,0.67,0.09,9.70
115741773,0.44,0.02,9.71
115741775,0.47,-0.01,9.72
115741775,0.64,-0.00,9.75
115741777,0.79,0.13,9.79
115741777,0.47,0.04,9.70
115741779,0.51,0.07,9.77
115741779,0.76,0.10,9.79
115741781,0.82,0.08,9.75
115741781,0.60,0.06,9.69
115741783,0.45,-0.06,9.73
115741783,0.61,0.02,9.64
115741785,0.82,0.09,9.67
115741785,0.75,0.12,9.76
115741787,0.51,0.08,9.79
115741789,0.50,-0.05,9.70
115741789,0.76,0.13,9.71
115741791,0.65,0.16,9.71
115741792,0.54,0.03,9.76
115741794,0.48,0.00,9.73
115741794,0.66,0.01,9.78
115741796,0.78,0.10,9.65
115741796,0.63,0.04,9.75
115741798,0.45,-0.01,9.75
115741798,0.57,-0.02,9.70
115741801,0.74,0.09,9.80
115741801,0.75,0.06,9.72
115741803,0.44,-0.03,9.67
115741803,0.60,0.01,9.62
115741805,0.82,0.07,9.59
115741805,0.74,0.13,9.74
115741807,0.46,0.05,9.74
115741807,0.44,-0.05,9.64
115741809,0.70,0.03,9.70
115741809,0.84,0.08,9.72
115741812,0.62,0.06,9.71
115741812,0.44,0.03,9.72
115741814,0.52,-0.02,9.69
115741814,0.86,0.14,9.72
115741816,0.63,0.13,9.65
115741816,0.45,0.08,9.63
115741818,0.62,0.03,9.60
115741818,0.83,0.07,9.62
115741820,0.83,0.11,9.71
115741820,0.52,0.05,9.77
115741822,0.44,-0.01,9.78
115741822,0.66,0.03,9.78
115741824,0.84,0.13,9.74
115741824,0.72,0.12,9.64
115741827,0.51,0.04,9.73
115741827,0.71,0.03,9.75
115741829,0.83,0.09,9.83
115741829,0.65,0.07,9.73
115741831,0.44,0.02,9.69
115741831,0.60,-0.09,9.68
115741833,0.73,0.05,9.56
115741833,0.73,0.12,9.65
115741836,0.52,0.04,9.65
115741836,0.47,-0.03,9.65
115741838,0.63,0.00,9.65
115741838,0.74,0.14,9.79
115741840,0.51,-0.02,9.69
115741840,0.47,-0.07,9.56
115741842,0.76,0.03,9.63
115741842,0.85,0.10,9.71
115741844,0.65,0.06,9.69
115741844,0.43,-0.03,9.68
115741846,0.52,-0.03,9.70
115741846,0.75,0.02,9.73
115741848,0.84,0.13,9.71
115741848,0.61,0.06,9.71
115741850,0.56,0.05,9.69
115741850,0.75,0.10,9.65
115741852,0.77,0.14,9.67
115741853,0.54,0.05,9.66
115741855,0.52,-0.05,9.65
115741855,0.68,0.03,9.77
115741857,0.86,0.12,9.76
115741857,0.74,0.09,9.69
115741859,0.49,0.03,9.69
115741859,0.54,0.00,9.65
115741861,0.75,0.04,9.63
115741861,0.63,0.07,9.75
115741863,0.48,-0.04,9.70
115741863,0.54,-0.03,9.76
115741865,0.78,0.04,9.74
115741865,0.73,0.09,9.68
115741867,0.55,0.06,9.62
115741867,0.45,0.04,9.66
115741870,0.64,0.06,9.77
115741870,0.84,0.11,9.77
115741872,0.81,0.12,9.75
115741872,0.51,0.06,9.78
115741874,0.70,0.07,9.70
115741874,0.80,0.14,9.71
115741876,0.65,0.07,9.73
115741876,0.41,0.01,9.68
115741878,0.48,-0.02,9.67
115741880,0.71,0.07,9.63
