DATETIME,X,Y,Z
155040729, -0.08,0.14,10.21
155040731, 0.31,-0.03,10.35
155040733, 0.48,-0.31,10.48
155040733, -0.21,-0.56,10.07
155040737, -0.43,-0.42,10.03
155040739, -0.45,-0.16,10.07
155040742, -0.21,0.06,10.14
155040746, 0.08,0.06,10.28
155040746, 0.47,-0.39,10.50
155040748, 0.32,-0.58,10.41
155040750, 0.01,-0.73,10.18
155040754, -0.22,-0.54,10.05
155040756, -0.40,-0.05,10.10
155040758, 0.19,0.02,10.43
155040758, 0.38,-0.18,10.51
155040762, 0.43,-0.46,10.46
155040764, 0.20,-0.62,10.40
155040766, -0.11,-0.59,10.18
155040770, -0.48,-0.23,9.89
155040770, -0.29,-0.00,10.06
155040774, -0.08,0.02,10.19
155040776, 0.27,-0.00,10.41
155040778, 0.10,-0.61,10.25
155040782, -0.16,-0.52,10.03
155040784, -0.39,-0.39,10.02
155040784, -0.39,-0.07,10.11
155040788, 0.09,0.02,10.28
155040790, 0.38,-0.12,10.42
155040792, 0.44,-0.38,10.44
155040794, 0.38,-0.57,10.33
155040794, 0.07,-0.67,10.23
155040798, -0.37,-0.04,10.04
155040800, -0.11,0.00,10.26
155040803, 0.16,-0.03,10.45
155040806, 0.42,-0.28,10.47
155040808, 0.51,-0.45,10.52
155040808, -0.09,-0.60,10.16
155040811, -0.34,-0.41,10.07
155040815, -0.42,-0.17,10.07
155040817, -0.30,0.05,10.18
155040821, 0.49,-0.34,10.56
155040823, 0.38,-0.53,10.50
155040823, 0.09,-0.67,10.24
155040825, -0.17,-0.54,10.07
155040829, -0.36,-0.34,9.93
155040831, -0.21,0.10,10.10
155040833, 0.08,0.07,10.28
155040833, 0.38,-0.17,10.45
155040836, 0.49,-0.36,10.52
155040840, 0.33,-0.57,10.50
155040841, -0.43,-0.25,9.93
155040845, -0.33,-0.02,9.99
155040845, -0.13,0.04,10.14
155040847, 0.25,0.02,10.33
155040851, 0.44,-0.46,10.44
155040853, 0.28,-0.65,10.23
155040855, -0.06,-0.67,10.10
155040859, -0.25,-0.50,9.99
155040859, -0.37,-0.29,9.92
155040861, -0.07,0.08,10.28
155040865, 0.49,-0.28,10.44
155040867, 0.35,-0.50,10.43
155040869, 0.11,-0.67,10.21
155040869, -0.38,-0.37,9.92
155040874, -0.39,-0.06,9.98
155040876, -0.22,0.04,10.15
155040878, 0.06,0.04,10.24
155040882, 0.36,-0.13,10.43
155040882, 0.36,-0.64,10.43
155040884, -0.27,-0.46,10.05
155040886, -0.46,-0.26,10.05
155040890, -0.34,-0.00,10.09
155040892, 0.19,0.05,10.36
155040894, 0.38,-0.20,10.46
155040894, 0.42,-0.48,10.42
155040898, 0.24,-0.66,10.22
155040900, -0.08,-0.65,10.18
155040904, -0.45,-0.20,9.96
155040906, -0.31,0.04,10.06
155040906, 0.33,-0.08,10.39
155040908, 0.47,-0.36,10.40
155040912, 0.06,-0.71,10.20
155040914, -0.25,-0.63,9.99
155040916, -0.41,-0.40,9.91
155040920, -0.40,-0.17,9.92
155040920, -0.16,0.00,10.09
155040923, 0.43,-0.11,10.46
155040926, 0.52,-0.36,10.51
155040928, -0.06,-0.64,10.24
155040930, -0.31,-0.47,9.99
155040930, -0.36,-0.03,10.05
155040934, -0.11,-0.01,10.18
155040936, 0.27,-0.04,10.40
155040940, 0.46,-0.24,10.47
155040943, 0.49,-0.45,10.50
155040945, -0.07,-0.63,10.15
155040945, -0.29,-0.50,10.02
155040947, -0.39,-0.24,9.95
155040951, 0.05,0.07,10.25
155040953, 0.41,-0.36,10.57
155040957, 0.38,-0.56,10.52
155040957, 0.07,-0.68,10.34
155040959, -0.19,-0.55,10.07
155040962, -0.44,-0.40,9.91
155040965, -0.21,0.08,10.19
155040967, 0.04,0.05,10.32
155040970, 0.37,-0.18,10.47
155040970, 0.28,-0.66,10.43
155040974, -0.28,-0.46,10.07
155040976, -0.45,-0.24,10.07
155040979, -0.32,0.03,9.99
155040981, -0.08,0.01,10.21
155040982, 0.16,-0.03,10.42
155040984, 0.40,-0.47,10.54
155040986, 0.16,-0.63,10.40
155040988, -0.15,-0.58,10.14
155040993, -0.34,-0.41,10.02
155040995, -0.04,0.07,10.27
155040995, 0.31,-0.10,10.37
155040997, 0.43,-0.33,10.43
155041001, 0.42,-0.52,10.43
155041004, 0.10,-0.66,10.29
155041006, -0.28,-0.58,10.05
155041006, -0.37,-0.09,9.99
155041010, -0.21,0.07,10.17
155041012, 0.10,0.01,10.32
155041014, 0.42,-0.48,10.42
155041017, -0.06,-0.67,10.04
155041020, -0.29,-0.46,9.99
155041020, -0.49,-0.26,9.94
155041023, -0.34,-0.04,10.02
155041026, -0.11,-0.02,10.14
155041029, 0.43,-0.25,10.46
155041031, 0.51,-0.46,10.42
155041032, 0.24,-0.63,10.28
155041034, -0.43,-0.13,9.95
155041037, -0.17,0.06,10.13
155041040, 0.07,0.09,10.30
155041043, 0.36,-0.02,10.43
155041046, 0.45,-0.36,10.51
155041046, 0.36,-0.60,10.38
155041049, -0.24,-0.57,10.04
155041051, -0.43,-0.39,9.96
155041054, -0.37,-0.08,10.04
155041057, -0.13,0.02,10.11
155041057, 0.49,-0.41,10.50
155041059, 0.32,-0.60,10.42
155041061, -0.03,-0.59,10.16
155041065, -0.31,-0.44,9.99
155041067, -0.27,-0.01,10.07
155041069, -0.01,0.09,10.21
155041071, 0.26,0.01,10.32
155041073, 0.38,-0.23,10.51
155041075, 0.40,-0.50,10.47
155041079, 0.20,-0.69,10.29
155041081, -0.45,-0.15,9.91
155041081, -0.24,0.02,10.07
155041085, 0.08,0.05,10.20
155041087, 0.35,-0.12,10.39
155041089, 0.32,-0.59,10.39
155041091, 0.10,-0.64,10.28
155041091, -0.15,-0.57,10.15
155041095, -0.38,-0.35,10.01
155041097, -0.35,-0.07,9.98
155041101, 0.41,-0.27,10.51
155041103, 0.44,-0.47,10.46
155041105, 0.27,-0.67,10.43
155041105, -0.02,-0.65,10.19
155041109, -0.46,-0.18,9.99
155041111, -0.33,0.01,10.05
155041113, -0.06,0.00,10.08
155041117, 0.27,-0.01,10.31
155041117, 0.41,-0.21,10.46
155041119, 0.17,-0.64,10.33
155041123, -0.41,-0.37,10.06
155041126, -0.33,-0.12,9.93
155041129, 0.07,0.04,10.24
155041131, 0.39,-0.13,10.46
155041131, 0.50,-0.38,10.50
155041134, 0.27,-0.58,10.45
155041137, 0.01,-0.67,10.19
155041139, -0.23,-0.58,10.02
155041143, -0.39,-0.08,10.06
155041143, 0.25,0.03,10.41
155041145, 0.40,-0.22,10.46
155041147, 0.45,-0.41,10.52
155041151, -0.09,-0.65,10.16
155041153, -0.33,-0.45,10.02
155041155, -0.40,-0.22,9.94
155041155, -0.29,0.09,10.08
155041159, -0.08,0.09,10.27
155041161, 0.45,-0.29,10.47
155041165, 0.40,-0.43,10.45
155041167, -0.18,-0.57,10.09
155041167, -0.45,-0.36,9.94
155041169, -0.23,0.05,10.12
155041174, 0.08,0.02,10.34
155041176, 0.39,-0.13,10.46
155041178, 0.43,-0.41,10.45
155041182, 0.33,-0.56,10.35
155041182, -0.23,-0.51,10.03
155041184, -0.43,-0.33,10.01
155041186, -0.08,0.08,10.11
155041190, 0.21,-0.02,10.33
155041192, 0.41,-0.45,10.45
155041192, 0.24,-0.62,10.29
155041194, -0.12,-0.62,10.17
155041198, -0.32,-0.47,10.00
155041200, -0.45,-0.23,9.97
155041202, 0.00,0.02,10.21
155041206, 0.29,-0.11,10.40
155041206, 0.42,-0.58,10.48
155041208, 0.10,-0.63,10.23
155041212, -0.40,-0.36,9.92
155041214, -0.39,-0.08,9.96
155041216, -0.14,0.04,10.13
155041216, 0.18,0.05,10.25
155041220, 0.40,-0.14,10.43
155041222, 0.36,-0.61,10.42
155041226, 0.03,-0.63,10.28
155041228, -0.26,-0.51,10.02
155041230, -0.39,-0.05,10.01
155041230, 0.26,0.02,10.45
155041234, 0.46,-0.26,10.50
155041236, 0.42,-0.48,10.49
155041240, 0.20,-0.71,10.30
155041242, -0.15,-0.65,10.19
155041242, -0.38,-0.48,10.03
155041244, -0.26,-0.03,10.09
155041248, -0.04,-0.02,10.28
155041250, 0.45,-0.38,10.45
155041252, 0.32,-0.60,10.44
155041256, -0.20,-0.53,10.10
155041256, -0.39,-0.34,9.95
155041258, -0.44,-0.04,9.99
155041262, -0.25,0.08,10.12
155041265, 0.34,-0.14,10.39
155041267, 0.49,-0.34,10.42
155041267, 0.31,-0.57,10.36
155041271, 0.01,-0.64,10.25
155041273, -0.35,-0.28,10.01
155041275, -0.07,0.03,10.17
155041279, 0.22,-0.03,10.42
155041281, 0.45,-0.30,10.51
155041281, 0.47,-0.53,10.47
155041283, 0.25,-0.68,10.35
155041287, -0.33,-0.43,10.00
155041289, -0.38,-0.18,9.95
155041291, -0.24,0.08,10.02
155041291, 0.48,-0.36,10.48
155041295, 0.34,-0.56,10.42
155041297, 0.09,-0.74,10.29
155041301, -0.25,-0.61,10.04
155041303, -0.36,-0.37,9.90
155041305, -0.36,-0.11,9.98
155041305, 0.13,0.03,10.24
155041309, 0.36,-0.15,10.43
155041311, 0.42,-0.43,10.47
155041313, 0.31,-0.57,10.41
155041317, -0.42,-0.27,9.92
155041317, -0.33,-0.03,10.09
155041319, -0.07,0.08,10.26
155041323, 0.26,-0.02,10.43
155041325, 0.47,-0.24,10.44
155041327, 0.20,-0.66,10.35
155041331, -0.16,-0.60,10.20
155041331, -0.39,-0.39,9.95
155041333, -0.42,-0.23,9.90
155041337, 0.34,-0.14,10.48
155041339, 0.51,-0.38,10.44
155041342, 0.37,-0.55,10.38
155041342, 0.06,-0.66,10.13
155041346, -0.45,-0.34,9.98
155041348, -0.35,-0.04,10.08
155041350, -0.12,0.05,10.21
155041354, 0.16,0.00,10.40
155041354, 0.46,-0.18,10.49
155041356, 0.48,-0.43,10.44
155041358, -0.33,-0.46,10.05
155041362, -0.44,-0.26,9.98
155041364, -0.32,0.00,10.02
155041368, -0.04,0.05,10.24
155041368, 0.43,-0.26,10.48
155041370, 0.41,-0.48,10.49
155041372, 0.16,-0.65,10.34
155041376, -0.15,-0.56,10.11
155041378, -0.34,-0.36,10.07
155041378, 0.06,0.04,10.30
155041382, 0.34,-0.12,10.50
155041384, 0.48,-0.37,10.46
155041386, 0.38,-0.57,10.36
155041390, -0.23,-0.55,10.05
155041392, -0.39,-0.35,10.00
155041392, -0.35,-0.04,10.09
155041394, -0.12,0.08,10.21
155041398, 0.16,0.02,10.30
155041400, 0.45,-0.36,10.54
155041402, -0.10,-0.60,10.07
155041406, -0.33,-0.42,10.00
155041406, -0.41,-0.21,9.88
155041408, -0.05,0.03,10.22
155041412, 0.25,-0.00,10.40
155041414, 0.40,-0.28,10.48
155041416, 0.38,-0.50,10.40
155041416, 0.14,-0.68,10.23
155041420, -0.35,-0.43,10.03
155041422, -0.18,0.02,10.08
155041424, 0.13,0.05,10.28
155041428, 0.36,-0.14,10.43
155041428, 0.36,-0.58,10.42
155041430, 0.10,-0.67,10.18
155041434, -0.22,-0.58,10.03
155041436, -0.42,-0.39,9.98
155041438, -0.42,-0.07,10.08
155041443, 0.16,-0.01,10.36
155041443, 0.41,-0.13,10.47
155041445, 0.25,-0.62,10.31
155041447, -0.11,-0.59,10.12
155041451, -0.39,-0.17,10.02
155041453, -0.27,0.01,10.09
155041453, 0.00,0.06,10.24
155041457, 0.37,-0.05,10.38
155041459, 0.52,-0.36,10.54
155041461, 0.16,-0.64,10.32
155041465, -0.14,-0.56,10.09
155041467, -0.39,-0.12,10.01
155041467, -0.18,0.05,10.12
155041469, 0.41,-0.16,10.43
155041473, 0.51,-0.41,10.51
155041475, 0.32,-0.60,10.47
155041479, -0.03,-0.61,10.26
155041481, -0.26,-0.45,10.06
155041482, -0.38,-0.03,10.02
155041483, -0.12,0.05,10.24
155041487, 0.21,0.01,10.34
155041489, 0.40,-0.45,10.41
155041493, -0.04,-0.61,10.09
155041493, -0.38,-0.44,10.05
155041495, -0.45,-0.20,9.92
155041498, -0.28,-0.06,10.09
155041502, 0.03,0.02,10.31
155041504, 0.43,-0.31,10.48
155041506, 0.40,-0.50,10.40
155041506, 0.18,-0.65,10.21
155041508, -0.38,-0.38,9.92
155041512, -0.17,0.06,10.12
155041514, 0.15,0.04,10.37
155041518, 0.39,-0.17,10.52
155041518, 0.46,-0.43,10.51
155041521, 0.34,-0.63,10.41
155041523, -0.03,-0.71,10.21
155041526, -0.40,-0.32,9.99
155041529, -0.34,-0.06,10.10
155041531, -0.12,-0.01,10.18
155041532, 0.38,-0.44,10.39
155041534, 0.17,-0.62,10.22
155041537, -0.09,-0.57,10.12
155041540, -0.33,-0.43,10.03
155041542, -0.39,-0.17,10.00
155041542, 0.03,0.03,10.23
155041545, 0.31,-0.10,10.42
155041548, 0.46,-0.31,10.52
155041550, 0.37,-0.51,10.49
155041553, -0.45,-0.27,9.96
155041557, -0.40,-0.03,9.99
155041557, -0.17,0.09,10.13
155041559, 0.19,0.08,10.35
155041561, 0.42,-0.17,10.44
155041565, 0.33,-0.56,10.41
155041567, -0.00,-0.61,10.15
155041567, -0.23,-0.49,10.10
155041571, -0.40,-0.28,9.95
155041573, 0.28,-0.03,10.33
155041576, 0.46,-0.34,10.46
155041578, 0.45,-0.58,10.53
155041580, 0.25,-0.68,10.33
155041580, -0.12,-0.59,10.07
155041584, -0.41,-0.20,10.00
155041586, -0.21,-0.01,10.02
155041588, 0.06,0.03,10.11
155041593, 0.35,-0.08,10.35
155041594, 0.44,-0.36,10.51
155041595, -0.22,-0.50,10.06
155041597, -0.44,-0.31,9.98
155041601, -0.38,-0.03,10.02
155041603, -0.13,0.07,10.10
155041605, 0.41,-0.14,10.48
155041605, 0.48,-0.42,10.56
155041609, 0.23,-0.64,10.40
155041611, -0.06,-0.71,10.19
155041613, -0.26,-0.52,10.05
155041618, -0.02,0.01,10.29
155041620, 0.34,-0.07,10.41
155041621, 0.53,-0.31,10.43
155041624, 0.45,-0.52,10.44
155041626, -0.13,-0.58,10.11
155041629, -0.39,-0.34,10.01
155041632, -0.35,-0.20,10.00
155041632, -0.20,0.02,10.21
155041635, 0.08,0.07,10.25
155041637, 0.42,-0.35,10.42
155041640, 0.03,-0.60,10.21
155041642, -0.22,-0.44,9.99
155041645, -0.39,-0.31,9.99
155041645, -0.13,0.06,10.20
155041648, 0.18,0.03,10.32
155041650, 0.40,-0.19,10.42
155041652, 0.40,-0.39,10.42
155041656, 0.22,-0.61,10.34
155041656, -0.08,-0.62,10.10
155041658, -0.27,-0.04,10.01
155041662, -0.02,0.04,10.25
155041664, 0.30,-0.05,10.48
155041666, 0.40,-0.55,10.45
155041668, 0.17,-0.63,10.21
155041670, -0.15,-0.56,10.03
155041672, -0.41,-0.37,9.95
155041675, -0.40,-0.15,10.03
155041678, 0.13,0.09,10.28
155041680, 0.36,-0.07,10.46
155041680, 0.34,-0.62,10.32
155041684, 0.05,-0.62,10.21
155041686, -0.25,-0.46,10.15
155041688, -0.41,-0.07,9.92
155041693, -0.12,0.03,10.18
155041693, 0.21,-0.01,10.38
155041695, 0.47,-0.22,10.51
155041697, 0.47,-0.44,10.50
155041701, -0.08,-0.64,10.14
155041703, -0.46,-0.14,9.99
155041707, -0.26,0.06,10.12
155041707, 0.04,0.06,10.24
155041709, 0.46,-0.31,10.48
155041711, 0.40,-0.50,10.52
155041715, 0.15,-0.61,10.36
155041717, -0.14,-0.52,10.11
155041717, -0.40,-0.33,9.97
155041721, -0.18,0.02,10.13
155041723, 0.16,0.04,10.32
155041725, 0.45,-0.45,10.49
155041729, 0.29,-0.67,10.34
155041729, -0.28,-0.51,9.94
155041731, -0.39,-0.23,9.86
155041733, -0.37,-0.00,9.97
155041737, -0.11,0.07,10.15
155041739, 0.22,0.02,10.33
155041741, 0.43,-0.45,10.54
155041741, 0.23,-0.64,10.37
155041746, -0.38,-0.42,9.99
155041748, -0.40,-0.09,9.99
155041750, 0.07,0.05,10.27
155041754, 0.39,-0.08,10.45
155041754, 0.53,-0.36,10.38
155041756, 0.38,-0.53,10.37
155041760, 0.08,-0.68,10.19
155041762, -0.37,-0.36,9.96
155041764, -0.38,-0.10,9.99
155041764, -0.19,0.04,10.09
155041768, 0.40,-0.19,10.57
155041770, 0.27,-0.65,10.38
155041772, -0.08,-0.67,10.13
155041776, -0.32,-0.50,10.02
155041778, -0.49,-0.26,10.01
155041780, -0.37,-0.06,10.06
155041782, 0.21,0.00,10.42
155041784, 0.46,-0.25,10.60
155041786, 0.42,-0.45,10.50
155041790, 0.17,-0.66,10.30
155041790, -0.42,-0.17,10.05
155041792, -0.25,0.08,10.12
155041794, 0.04,0.09,10.30
155041798, 0.35,-0.07,10.46
155041800, 0.40,-0.35,10.49
155041802, 0.07,-0.61,10.26
155041804, -0.21,-0.55,10.04
155041806, -0.40,-0.35,9.95
155041808, -0.39,-0.13,9.94
155041812, 0.41,-0.23,10.45
155041814, 0.41,-0.42,10.35
155041814, 0.30,-0.64,10.31
155041816, -0.02,-0.60,10.15
155041820, -0.31,-0.45,10.09
155041822, -0.30,-0.03,10.00
155041826, -0.07,0.01,10.13
155041828, 0.23,-0.00,10.35
155041828, 0.44,-0.25,10.37
155041830, -0.15,-0.59,10.04
155041834, -0.42,-0.40,10.01
155041836, -0.40,-0.12,10.03
155041838, -0.22,0.03,10.17
155041843, 0.12,0.02,10.23
155041843, 0.39,-0.37,10.50
155041845, 0.29,-0.54,10.41
155041847, 0.04,-0.67,10.26
155041851, -0.23,-0.57,10.01
155041853, -0.41,-0.34,9.91
155041853, 0.17,0.05,10.39
155041857, 0.40,-0.22,10.45
155041859, 0.43,-0.49,10.49
155041861, 0.24,-0.66,10.35
155041865, -0.32,-0.46,10.06
155041865, -0.43,-0.23,9.93
155041867, -0.32,0.03,10.01
155041871, -0.11,0.07,10.20
155041873, 0.18,0.01,10.41
155041875, 0.43,-0.50,10.54
155041879, -0.21,-0.53,10.11
155041879, -0.50,-0.36,9.99
155041881, -0.43,-0.10,9.92
155041883, 0.06,0.04,10.34
155041887, 0.37,-0.11,10.51
155041889, 0.45,-0.37,10.52
155041889, 0.37,-0.59,10.44
155041891, 0.06,-0.70,10.28
155041895, -0.41,-0.32,10.03
155041897, -0.08,0.05,10.14
155041899, 0.19,-0.04,10.28
155041901, 0.36,-0.28,10.49
155041903, 0.38,-0.52,10.41
155041905, -0.10,-0.66,10.06
155041909, -0.33,-0.48,10.01
155041911, -0.43,-0.26,9.91
155041913, -0.28,-0.01,10.01
155041915, 0.29,-0.07,10.39
155041917, 0.44,-0.60,10.35
155041920, 0.10,-0.61,10.18
155041923, -0.19,-0.56,10.04
155041925, -0.39,-0.08,9.95
155041927, -0.23,0.05,10.14
155041927, 0.09,0.05,10.36
155041931, 0.42,-0.11,10.54
155041933, 0.43,-0.40,10.51
155041935, 0.02,-0.64,10.17
155041939, -0.27,-0.51,10.01
155041939, -0.33,-0.03,10.00
155041942, -0.09,0.06,10.24
155041944, 0.42,-0.29,10.55
155041948, 0.43,-0.49,10.52
155041950, 0.23,-0.63,10.36
155041954, -0.08,-0.58,10.07
155041954, -0.36,-0.41,9.96
155041956, -0.30,0.07,10.10
155041958, -0.04,0.10,10.26
155041962, 0.44,-0.40,10.57
155041964, 0.40,-0.56,10.54
155041964, 0.14,-0.68,10.25
155041968, -0.43,-0.32,9.98
155041970, -0.37,-0.06,9.98
155041972, -0.18,0.05,10.14
155041976, 0.15,0.06,10.37
155041976, 0.44,-0.13,10.46
155041978, 0.33,-0.60,10.31
155041980, 0.01,-0.64,10.16
155041984, -0.46,-0.24,9.99
155041986, -0.28,-0.00,10.08
155041990, 0.24,0.01,10.37
155041990, 0.40,-0.26,10.44
155041993, 0.44,-0.47,10.43
155041996, 0.22,-0.66,10.27
155041998, -0.08,-0.58,10.08
155042001, -0.43,-0.17,10.01
155042001, -0.22,0.04,10.13
155042003, 0.36,-0.07,10.47
155042005, 0.46,-0.32,10.53
155042009, 0.03,-0.68,10.27
155042011, -0.20,-0.51,10.11
155042013, -0.43,-0.31,10.07
155042015, -0.39,-0.06,10.03
155042018, -0.19,0.05,10.17
155042021, 0.35,-0.12,10.52
155042024, 0.42,-0.38,10.53
155042026, 0.37,-0.63,10.45
155042029, -0.33,-0.44,10.01
155042029, -0.26,0.03,10.07
155042032, -0.07,0.05,10.23
155042035, 0.24,-0.04,10.47
155042037, 0.41,-0.28,10.55
155042040, 0.40,-0.48,10.49
155042040, -0.11,-0.61,10.02
155042043, -0.36,-0.43,9.94
155042045, -0.40,-0.12,9.93
155042048, 0.07,0.01,10.27
155042050, 0.38,-0.37,10.46
155042050, 0.35,-0.57,10.40
155042052, 0.06,-0.65,10.30
155042056, -0.18,-0.55,10.13
155042058, -0.38,-0.39,9.95
155042062, -0.16,0.00,10.10
155042064, 0.20,0.03,10.34
155042064, 0.43,-0.19,10.43
155042068, 0.46,-0.43,10.45
155042070, -0.29,-0.41,9.95
155042072, -0.43,-0.20,9.90
155042076, -0.31,-0.04,10.12
155042076, -0.05,0.04,10.25
155042078, 0.30,-0.03,10.50
155042082, 0.40,-0.56,10.47
155042084, 0.13,-0.68,10.34
155042086, -0.08,-0.61,10.18
155042090, -0.33,-0.39,9.95
155042090, 0.05,0.01,10.33
155042092, 0.41,-0.15,10.43
155042094, 0.51,-0.37,10.43
155042098, 0.39,-0.54,10.34
155042100, -0.01,-0.65,10.22
155042100, -0.47,-0.28,10.02
155042102, -0.39,-0.02,10.04
155042106, -0.13,0.04,10.18
155042108, 0.14,-0.02,10.35
155042112, 0.40,-0.20,10.40
155042114, -0.06,-0.62,10.11
155042114, -0.33,-0.43,10.04
155042118, -0.38,-0.18,10.06
155042120, -0.24,0.02,10.13
155042122, 0.32,-0.01,10.33
155042124, 0.51,-0.26,10.49
155042126, 0.41,-0.46,10.46
155042128, 0.16,-0.64,10.23
155042130, -0.10,-0.54,10.09
155042134, -0.21,0.05,10.10
155042136, 0.09,0.06,10.33
155042138, 0.39,-0.18,10.45
155042140, 0.44,-0.42,10.51
155042143, 0.06,-0.65,10.19
155042145, -0.22,-0.54,9.97
155042147, -0.42,-0.28,9.96
155042151, -0.35,-0.06,10.01
155042151, -0.11,0.09,10.15
155042153, 0.43,-0.22,10.47
155042157, 0.15,-0.67,10.40
155042159, -0.16,-0.63,10.10
155042161, -0.38,-0.41,9.94
155042165, -0.24,0.03,10.06
155042165, -0.01,0.05,10.17
155042167, 0.34,-0.09,10.45
155042169, 0.47,-0.32,10.54
155042173, 0.40,-0.51,10.37
155042175, -0.09,-0.61,10.08
155042175, -0.35,-0.10,9.91
155042179, -0.14,0.01,10.10
155042181, 0.11,0.04,10.35
155042183, 0.45,-0.43,10.53
155042187, 0.27,-0.63,10.44
155042189, -0.05,-0.67,10.29
155042189, -0.29,-0.51,10.08
155042192, -0.47,-0.29,9.96
155042196, -0.11,-0.01,10.25
155042198, 0.21,0.01,10.39
155042200, 0.45,-0.53,10.47
155042200, 0.19,-0.69,10.28
155042204, -0.39,-0.40,9.96
155042206, -0.43,-0.17,9.99
155042208, -0.24,0.04,10.07
155042212, 0.01,0.05,10.30
155042212, 0.32,-0.08,10.43
155042214, 0.34,-0.58,10.50
155042218, 0.06,-0.65,10.27
155042220, -0.44,-0.30,10.00
155042222, -0.38,-0.00,10.00
155042226, 0.18,-0.02,10.35
155042226, 0.44,-0.23,10.59
155042228, 0.47,-0.42,10.58
155042232, 0.30,-0.60,10.36
155042234, -0.02,-0.63,10.20
155042236, -0.27,-0.49,10.01
155042238, -0.28,0.02,9.98
155042240, -0.10,0.03,10.13
155042242, 0.42,-0.34,10.47
155042244, 0.19,-0.66,10.29
155042248, -0.13,-0.56,10.09
155042250, -0.32,-0.37,10.03
155042250, -0.39,-0.17,9.99
155042254, -0.24,0.03,10.12
155042256, 0.35,-0.09,10.49
155042258, 0.44,-0.36,10.47
155042262, 0.40,-0.54,10.35
155042262, -0.23,-0.52,9.97
155042264, -0.35,-0.14,10.04
155042266, -0.13,0.05,10.27
155042270, 0.18,0.01,10.41
155042272, 0.37,-0.21,10.54
155042276, 0.43,-0.47,10.45
155042276, -0.07,-0.65,10.05
155042278, -0.33,-0.50,9.99
155042280, -0.38,-0.28,9.87
155042285, -0.28,-0.04,9.93
155042287, 0.45,-0.28,10.50
155042287, 0.38,-0.47,10.46
155042289, 0.12,-0.66,10.30
155042293, -0.26,-0.57,10.10
155042295, -0.38,-0.38,9.99
155042297, -0.20,0.07,10.07
155042301, 0.11,0.06,10.28
155042301, 0.38,-0.12,10.41
155042303, 0.45,-0.36,10.44
155042306, -0.23,-0.50,9.92
155042309, -0.47,-0.32,9.80
155042311, -0.35,-0.06,9.94
155042311, -0.09,0.02,10.23
155042315, 0.17,0.03,10.41
155042317, 0.43,-0.44,10.54
155042319, 0.22,-0.67,10.40
155042323, -0.12,-0.64,10.14
155042323, -0.28,-0.45,10.01
155042325, -0.43,-0.20,9.90
155042329, 0.32,-0.06,10.36
155042331, 0.49,-0.32,10.44
155042333, 0.40,-0.50,10.41
155042337, 0.17,-0.67,10.23
155042337, -0.35,-0.40,9.95
155042339, -0.35,-0.13,10.02
155042342, -0.18,0.05,10.13
155042346, 0.14,0.07,10.32
155042348, 0.40,-0.15,10.46
155042348, 0.41,-0.55,10.30
155042350, -0.29,-0.49,10.00
155042354, -0.46,-0.27,9.90
155042356, -0.29,-0.04,9.97
155042360, 0.27,-0.04,10.35
155042362, 0.46,-0.24,10.42
155042362, 0.44,-0.49,10.49
155042364, 0.20,-0.68,10.36
155042368, -0.08,-0.64,10.13
155042370, -0.45,-0.22,9.98
155042372, 0.02,0.03,10.24
155042374, 0.33,-0.11,10.42
155042375, 0.42,-0.39,10.52
155042379, 0.12,-0.63,10.24
155042381, -0.18,-0.52,10.06
155042383, -0.46,-0.33,9.96
155042383, -0.45,-0.05,9.93
155042387, -0.24,0.05,10.15
155042389, 0.37,-0.08,10.44
155042391, 0.46,-0.37,10.44
155042396, -0.09,-0.68,10.14
155042397, -0.38,-0.52,10.05
155042397, -0.29,0.01,10.02
155042400, -0.09,0.04,10.20
155042404, 0.23,0.01,10.44
155042405, 0.43,-0.22,10.48
155042410, 0.48,-0.43,10.42
155042410, -0.09,-0.58,10.09
155042411, -0.36,-0.39,9.94
155042414, -0.21,0.07,10.11
155042418, 0.02,0.03,10.29
155042420, 0.46,-0.34,10.52
155042422, 0.43,-0.57,10.43
155042422, 0.13,-0.68,10.18
155042426, -0.18,-0.54,10.07
155042428, -0.41,-0.38,9.96
155042432, -0.19,0.05,10.19
155042434, 0.13,0.02,10.35
155042434, 0.40,-0.15,10.49
155042436, 0.24,-0.62,10.31
155042440, -0.33,-0.43,10.07
155042442, -0.41,-0.23,9.99
155042444, -0.32,0.01,10.01
155042448, -0.06,-0.02,10.17
155042448, 0.22,-0.07,10.39
155042450, 0.41,-0.46,10.37
155042452, 0.18,-0.64,10.26
155042456, -0.09,-0.60,10.16
155042458, -0.44,-0.12,10.04
155042458, 0.03,0.04,10.21
155042462, 0.35,-0.07,10.41
155042464, 0.51,-0.36,10.35
155042466, 0.37,-0.56,10.39
155042470, 0.06,-0.66,10.24
155042472, -0.46,-0.35,10.08
155042472, -0.39,-0.07,10.03
155042476, -0.16,0.02,10.16
155042478, 0.15,-0.06,10.32
155042480, 0.25,-0.64,10.38
155042484, -0.09,-0.61,10.14
155042484, -0.30,-0.44,9.94
155042486, -0.43,-0.23,9.93
155042488, -0.30,0.01,10.04
155042493, 0.29,-0.03,10.43
155042495, 0.45,-0.30,10.48
155042498, 0.45,-0.48,10.49
155042499, 0.15,-0.67,10.37
155042501, -0.38,-0.11,9.91
155042503, -0.19,0.00,10.16
155042505, 0.06,0.01,10.30
155042509, 0.37,-0.17,10.41
